customerID,Churn,InternetService,SeniorCitizen,MonthlyCharges,Cuentas_Diarias,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges
1080-BWSYE,No,No,1,,,Male,1,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),"{'Monthly': 25.65, 'Total': '1740.8'}"
1084-MNSMJ,No,DSL,0,,,Female,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),"{'Monthly': 85.5, 'Total': '4421.95'}"
1084-UQCHV,Yes,Fiber optic,0,,,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 69.75, 'Total': '69.75'}"
1085-LDWAM,No,No,0,,,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),"{'Monthly': 20.35, 'Total': '1442.65'}"
1086-LXKFY,Yes,Fiber optic,0,,,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 69.1, 'Total': '69.1'}"
1087-GRUYI,No,No,0,,,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),"{'Monthly': 20.4, 'Total': '743.5'}"
1087-UDSIH,Yes,No,0,,,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,"{'Monthly': 19.6, 'Total': '59.75'}"
1088-AUUZZ,No,DSL,0,,,Male,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 75.85, 'Total': '4261.2'}"
1088-CNNKB,No,DSL,0,,,Male,0,Yes,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),"{'Monthly': 80.0, 'Total': '5040.2'}"
1089-HDMKP,No,DSL,1,,,Male,1,No,Yes,11,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 54.55, 'Total': '601.25'}"
1089-XZWHH,No,No,0,,,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,"{'Monthly': 19.7, 'Total': '494.05'}"
1090-ESELR,No,Fiber optic,0,,,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),"{'Monthly': 105.5, 'Total': '7611.55'}"
1090-PYKCI,No,Fiber optic,0,,,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),"{'Monthly': 105.1, 'Total': '7234.8'}"
1091-SOZGA,No,Fiber optic,0,,,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 99.8, 'Total': '5515.45'}"
1092-GANHU,Yes,Fiber optic,0,,,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 76.65, 'Total': '1313.55'}"
1092-WPIVQ,No,No,0,,,Female,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,"{'Monthly': 25.1, 'Total': '428.45'}"
1093-YSWCA,No,No,0,,,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),"{'Monthly': 19.55, 'Total': '223.15'}"
1094-BKOSX,No,DSL,0,,,Female,0,Yes,Yes,45,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),"{'Monthly': 51.0, 'Total': '2264.5'}"
1095-JUDTC,Yes,Fiber optic,1,,,Female,1,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 95.05, 'Total': '4504.55'}"
1095-WGNGG,No,Fiber optic,0,,,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 101.05, 'Total': '5971.25'}"
1096-ADRUX,No,Fiber optic,0,,,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),"{'Monthly': 74.25, 'Total': '4859.25'}"
1097-FSPVW,No,DSL,0,,,Female,0,No,No,42,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),"{'Monthly': 54.55, 'Total': '2455.05'}"
1098-KFQEC,No,No,0,,,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),"{'Monthly': 19.4, 'Total': '1083'}"
1098-TDVUQ,No,No,0,,,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 19.25, 'Total': '19.25'}"
1099-BTKWT,No,DSL,0,,,Female,0,Yes,No,68,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,"{'Monthly': 54.4, 'Total': '3723.65'}"
1099-GODLO,No,No,0,,,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,"{'Monthly': 20.35, 'Total': '20.35'}"
1100-DDVRV,No,DSL,0,,,Male,0,Yes,No,17,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,"{'Monthly': 49.8, 'Total': '836.35'}"
1101-SSWAG,No,DSL,0,,,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 51.1, 'Total': '711.15'}"
1104-FEJAM,No,DSL,0,,,Male,0,Yes,Yes,28,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,"{'Monthly': 64.4, 'Total': '1802.15'}"
1104-TNLZA,No,Fiber optic,1,,,Male,1,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 105.8, 'Total': '2998'}"
1106-HRLKZ,No,No,0,,,Male,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,"{'Monthly': 19.6, 'Total': '808.95'}"
1110-KYLGQ,No,Fiber optic,0,,,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),"{'Monthly': 108.25, 'Total': '6780.1'}"
1112-CUNAO,Yes,Fiber optic,1,,,Female,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,"{'Monthly': 89.85, 'Total': '1424.95'}"
1113-IUJYX,Yes,Fiber optic,0,,,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,"{'Monthly': 105.95, 'Total': '1348.9'}"
1114-CENIM,Yes,DSL,0,,,Male,0,No,Yes,54,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 55.0, 'Total': '3092.65'}"
1116-DXXDF,No,Fiber optic,0,,,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,"{'Monthly': 100.45, 'Total': '3801.7'}"
1116-FRYVH,No,DSL,0,,,Female,0,Yes,Yes,48,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,"{'Monthly': 39.4, 'Total': '1978.65'}"
1119-VJAQV,,Fiber optic,1,,,Male,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 80.8, 'Total': '457.1'}"
1120-BMWUB,Yes,DSL,0,,,Female,0,No,No,16,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 53.9, 'Total': '834.15'}"
1121-QSIVB,No,DSL,0,,,Female,0,No,Yes,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,"{'Monthly': 77.55, 'Total': '3471.1'}"
1122-JWTJW,Yes,Fiber optic,0,,,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 70.65, 'Total': '70.65'}"
1122-YJBCS,No,DSL,0,,,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),"{'Monthly': 53.65, 'Total': '3804.4'}"
1125-SNVCK,No,DSL,1,,,Female,1,No,No,49,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,"{'Monthly': 43.8, 'Total': '2106.05'}"
1131-ALZWV,No,No,0,,,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),"{'Monthly': 24.6, 'Total': '605.25'}"
1131-QQZEB,No,No,1,,,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),"{'Monthly': 23.95, 'Total': '1756.2'}"
1131-SUEKT,No,Fiber optic,0,,,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),"{'Monthly': 98.45, 'Total': '6145.2'}"
1133-KXCGE,No,No,0,,,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,"{'Monthly': 20.1, 'Total': '407.05'}"
1134-YWTYF,No,DSL,0,,,Male,0,Yes,No,27,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 53.8, 'Total': '1389.85'}"
1135-HIORI,No,Fiber optic,0,,,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,"{'Monthly': 111.45, 'Total': '7266.95'}"
1135-LMECX,No,No,0,,,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 19.85, 'Total': '19.85'}"
1136-XGEQU,No,DSL,0,,,Female,0,Yes,Yes,50,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 84.15, 'Total': '4164.4'}"
1137-DGOWI,No,DSL,0,,,Female,0,Yes,No,30,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),"{'Monthly': 70.25, 'Total': '2198.9'}"
1139-WUOAH,No,DSL,0,,,Male,0,No,No,57,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),"{'Monthly': 53.35, 'Total': '3090.05'}"
1140-UKVZG,No,No,0,,,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 24.8, 'Total': '475.25'}"
1142-IHLOO,No,Fiber optic,0,,,Female,0,No,No,51,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),"{'Monthly': 87.55, 'Total': '4475.9'}"
1142-WACZW,Yes,DSL,0,,,Male,0,No,No,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 29.85, 'Total': '75.6'}"
1143-NMNQJ,Yes,Fiber optic,0,,,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 85.7, 'Total': '169.8'}"
1150-FTQGN,No,Fiber optic,0,,,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),"{'Monthly': 94.15, 'Total': '5811.8'}"
1150-WFARN,Yes,Fiber optic,0,,,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 108.75, 'Total': '7156.2'}"
1153-GNOLC,No,DSL,0,,,Male,0,No,No,33,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,"{'Monthly': 39.1, 'Total': '1309'}"
1154-HYWWO,No,DSL,0,,,Male,0,No,No,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,"{'Monthly': 70.6, 'Total': '2708.2'}"
1156-ZFYDO,No,No,0,,,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,"{'Monthly': 19.75, 'Total': '19.75'}"
1157-BQCUW,Yes,Fiber optic,0,,,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 74.95, 'Total': '74.95'}"
1159-WFSGR,No,No,0,,,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,"{'Monthly': 20.4, 'Total': '321.4'}"
1162-ECVII,No,Fiber optic,1,,,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 109.75, 'Total': '7932.5'}"
1163-ONYEY,No,DSL,0,,,Male,0,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 74.55, 'Total': '3023.55'}"
1163-VIPRI,No,Fiber optic,0,,,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,"{'Monthly': 109.3, 'Total': '7337.55'}"
1166-PQLGG,No,No,0,,,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),"{'Monthly': 19.55, 'Total': '1463.45'}"
1167-OYZJF,No,No,1,,,Female,1,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),"{'Monthly': 20.05, 'Total': '1263.05'}"
1169-SAOCL,No,Fiber optic,0,,,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),"{'Monthly': 106.65, 'Total': '5168.1'}"
1169-WCVAK,No,Fiber optic,0,,,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 88.8, 'Total': '1672.35'}"
1170-SASML,No,Fiber optic,0,,,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 85.4, 'Total': '5869.4'}"
1171-TYKUR,No,No,0,,,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,"{'Monthly': 25.4, 'Total': '1139.2'}"
1172-VIYBP,No,DSL,0,,,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),"{'Monthly': 69.7, 'Total': '3686.05'}"
1173-NOEYG,No,Fiber optic,0,,,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 90.15, 'Total': '2423.4'}"
1173-XZPYF,No,Fiber optic,0,,,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 89.2, 'Total': '990.3'}"
1174-FGIFN,No,Fiber optic,0,,,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,"{'Monthly': 90.45, 'Total': '2509.25'}"
1177-XZBJL,No,DSL,0,,,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),"{'Monthly': 64.15, 'Total': '3491.55'}"
1178-PZGAB,No,No,0,,,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),"{'Monthly': 20.25, 'Total': '383.65'}"
1179-INLAT,No,No,0,,,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,"{'Monthly': 19.45, 'Total': '69.25'}"
1183-CANVH,No,DSL,0,,,Female,0,Yes,No,23,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),"{'Monthly': 60.0, 'Total': '1347.15'}"
1184-PJVDB,Yes,Fiber optic,0,,,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 79.95, 'Total': '857.2'}"
1187-WILMM,No,DSL,0,,,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 89.4, 'Total': '5597.65'}"
1193-RTSLK,Yes,Fiber optic,0,,,Female,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 83.9, 'Total': '3233.6'}"
1194-BHJYC,No,DSL,0,,,Male,0,Yes,No,61,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,"{'Monthly': 62.15, 'Total': '3778.85'}"
1194-HVAIF,No,Fiber optic,0,,,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),"{'Monthly': 95.0, 'Total': '2462.55'}"
1194-SPVSP,No,No,0,,,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 19.65, 'Total': '19.65'}"
1195-OIYEJ,Yes,Fiber optic,0,,,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 91.1, 'Total': '1135.7'}"
1195-UQFHQ,,Fiber optic,0,,,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,"{'Monthly': 104.0, 'Total': '6363.45'}"
1196-AMORA,Yes,Fiber optic,0,,,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 73.6, 'Total': '520'}"
1197-BVMVG,No,Fiber optic,1,,,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 74.45, 'Total': '294.45'}"
1200-TUZHR,No,Fiber optic,1,,,Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,"{'Monthly': 85.2, 'Total': '695.75'}"
1202-KKGFU,No,DSL,0,,,Female,0,Yes,No,12,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 54.2, 'Total': '690.5'}"
1205-WNWPJ,Yes,DSL,0,,,Female,0,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,"{'Monthly': 59.5, 'Total': '415.95'}"
1206-EHBDD,No,Fiber optic,0,,,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),"{'Monthly': 80.3, 'Total': '4513.65'}"
1207-BLKSA,No,No,0,,,Female,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,"{'Monthly': 23.05, 'Total': '1255.1'}"
1208-DNHLN,Yes,DSL,0,,,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),"{'Monthly': 48.35, 'Total': '1067.15'}"
1208-NBVFH,No,DSL,0,,,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 49.6, 'Total': '939.8'}"
1209-VFFOC,No,DSL,0,,,Male,0,Yes,Yes,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,"{'Monthly': 56.4, 'Total': '3948.45'}"
1212-GLHMD,No,Fiber optic,0,,,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,"{'Monthly': 86.05, 'Total': '244.85'}"
1213-NGCUN,Yes,DSL,0,,,Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 49.65, 'Total': '267.35'}"
1215-EXRMO,No,No,0,,,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,"{'Monthly': 20.55, 'Total': '1067.65'}"
1215-FIGMP,No,Fiber optic,0,,,Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 89.9, 'Total': '5450.7'}"
1215-VFYVK,No,DSL,0,,,Female,0,No,No,4,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,"{'Monthly': 48.25, 'Total': '202.25'}"
1216-BGTSP,No,Fiber optic,0,,,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 108.45, 'Total': '4964.7'}"
1216-JWVUX,No,Fiber optic,0,,,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 75.5, 'Total': '1901.05'}"
1217-VASWC,No,Fiber optic,1,,,Male,1,Yes,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),"{'Monthly': 100.55, 'Total': '4304'}"
1218-VKFPE,Yes,No,0,,,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 19.0, 'Total': '233.55'}"
1219-NNDDO,No,Fiber optic,0,,,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 76.85, 'Total': '663.55'}"
1221-GHZEP,No,DSL,0,,,Female,0,No,No,62,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,"{'Monthly': 65.1, 'Total': '3846.75'}"
1222-KJNZD,No,No,0,,,Male,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 20.4, 'Total': '745.3'}"
1222-LRYKO,No,No,0,,,Male,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 26.35, 'Total': '184.05'}"
1223-UNPKS,No,No,0,,,Male,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,"{'Monthly': 20.05, 'Total': '400'}"
1226-IENZN,No,Fiber optic,1,,,Male,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 78.75, 'Total': '1218.25'}"
1226-JZNKR,No,No,0,,,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,"{'Monthly': 19.8, 'Total': '160.05'}"
1226-UDFZR,Yes,DSL,0,,,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 49.6, 'Total': '114.7'}"
1227-UDMZR,No,DSL,0,,,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 91.15, 'Total': '6637.9'}"
1228-FZFRV,Yes,Fiber optic,0,,,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),"{'Monthly': 105.95, 'Total': '5341.8'}"
1228-ZLNBX,No,Fiber optic,0,,,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,"{'Monthly': 75.3, 'Total': '1570.7'}"
1229-RCALF,No,Fiber optic,0,,,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,"{'Monthly': 115.0, 'Total': '7396.15'}"
1230-QAJDW,No,DSL,0,,,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,"{'Monthly': 65.25, 'Total': '209.9'}"
1231-YNDEK,No,No,0,,,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),"{'Monthly': 19.15, 'Total': '1035.5'}"
